year,quarter,month,day_of_month,day_of_week,fl_date,op_unique_carrier,tail_num,op_carrier_fl_num,origin,dest,crs_dep_time,dep_time,dep_delay,dep_delay_new,taxi_out,taxi_in,crs_arr_time,arr_time,arr_delay,arr_delay_new,arr_del15,cancelled,diverted,crs_elapsed_time,actual_elapsed_time,air_time,distance,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,source_file,route,dep_hour,block_time_error,underblocked,late_arrival,is_weekend
2025,4,11,13,4,11/13/2025 12:00:00 AM,AA,N802AW,2489,PWM,DCA,1721,1739.0,18.0,18.0,18.0,2.0,1915,1921.0,6.0,6.0,0.0,0.0,0.0,114.0,102.0,82.0,482.0,,,,,,T_ONTIME_REPORTING NOV 2025.csv,PWM-DCA,17,-12.0,0,0,0
2025,4,11,13,4,11/13/2025 12:00:00 AM,AA,N802AW,2499,DCA,PWM,1000,958.0,-2.0,0.0,11.0,3.0,1146,1117.0,-29.0,0.0,0.0,0.0,0.0,106.0,79.0,65.0,482.0,,,,,,T_ONTIME_REPORTING NOV 2025.csv,DCA-PWM,10,-27.0,0,0,0
2025,4,11,13,4,11/13/2025 12:00:00 AM,AA,N802AW,2499,PWM,DCA,1226,1221.0,-5.0,0.0,10.0,3.0,1418,1405.0,-13.0,0.0,0.0,0.0,0.0,112.0,104.0,91.0,482.0,,,,,,T_ONTIME_REPORTING NOV 2025.csv,PWM-DCA,12,-8.0,0,0,0
2025,4,11,13,4,11/13/2025 12:00:00 AM,AA,N803NN,1728,DCA,BOS,2045,2213.0,88.0,88.0,22.0,7.0,2222,2352.0,90.0,90.0,1.0,0.0,0.0,97.0,99.0,70.0,399.0,0.0,0.0,2.0,0.0,88.0,T_ONTIME_REPORTING NOV 2025.csv,DCA-BOS,20,2.0,1,1,0
2025,4,11,13,4,11/13/2025 12:00:00 AM,AA,N803NN,853,TPA,DCA,1859,1914.0,15.0,15.0,18.0,5.0,2114,2127.0,13.0,13.0,0.0,0.0,0.0,135.0,133.0,110.0,814.0,,,,,,T_ONTIME_REPORTING NOV 2025.csv,TPA-DCA,18,-2.0,0,0,0
2025,4,11,13,4,11/13/2025 12:00:00 AM,AA,N805AW,2153,BOS,DCA,900,854.0,-6.0,0.0,19.0,3.0,1046,1029.0,-17.0,0.0,0.0,0.0,0.0,106.0,95.0,73.0,399.0,,,,,,T_ONTIME_REPORTING NOV 2025.csv,BOS-DCA,9,-11.0,0,0,0
2025,4,11,13,4,11/13/2025 12:00:00 AM,AA,N807AW,2317,CLT,RIC,857,855.0,-2.0,0.0,20.0,7.0,1008,1004.0,-4.0,0.0,0.0,0.0,0.0,71.0,69.0,42.0,257.0,,,,,,T_ONTIME_REPORTING NOV 2025.csv,CLT-RIC,8,-2.0,0,0,0
2025,4,11,13,4,11/13/2025 12:00:00 AM,AA,N807AW,2317,RIC,CLT,1053,1048.0,-5.0,0.0,17.0,14.0,1217,1211.0,-6.0,0.0,0.0,0.0,0.0,84.0,83.0,52.0,257.0,,,,,,T_ONTIME_REPORTING NOV 2025.csv,RIC-CLT,10,-1.0,0,0,0
2025,4,11,13,4,11/13/2025 12:00:00 AM,AA,N810NN,1882,CLT,RIC,2255,2243.0,-12.0,0.0,18.0,19.0,19,6.0,-13.0,0.0,0.0,0.0,0.0,84.0,83.0,46.0,257.0,,,,,,T_ONTIME_REPORTING NOV 2025.csv,CLT-RIC,22,-1.0,0,0,0
2025,4,11,13,4,11/13/2025 12:00:00 AM,AA,N811NN,2274,ORF,DFW,621,612.0,-9.0,0.0,14.0,20.0,909,851.0,-18.0,0.0,0.0,0.0,0.0,228.0,219.0,185.0,1212.0,,,,,,T_ONTIME_REPORTING NOV 2025.csv,ORF-DFW,6,-9.0,0,0,0
2025,4,11,13,4,11/13/2025 12:00:00 AM,AA,N813AW,2584,DCA,SRQ,820,815.0,-5.0,0.0,27.0,6.0,1100,1045.0,-15.0,0.0,0.0,0.0,0.0,160.0,150.0,117.0,851.0,,,,,,T_ONTIME_REPORTING NOV 2025.csv,DCA-SRQ,8,-10.0,0,0,0
2025,4,11,13,4,11/13/2025 12:00:00 AM,AA,N819AW,1242,DCA,BOS,1133,1300.0,87.0,87.0,25.0,5.0,1302,1436.0,94.0,94.0,1.0,0.0,0.0,89.0,96.0,66.0,399.0,0.0,0.0,7.0,0.0,87.0,T_ONTIME_REPORTING NOV 2025.csv,DCA-BOS,11,7.0,1,1,0
2025,4,11,13,4,11/13/2025 12:00:00 AM,AA,N819AW,2634,BOS,DCA,1101,1049.0,-12.0,0.0,17.0,5.0,1246,1220.0,-26.0,0.0,0.0,0.0,0.0,105.0,91.0,69.0,399.0,,,,,,T_ONTIME_REPORTING NOV 2025.csv,BOS-DCA,11,-14.0,0,0,0
2025,4,11,13,4,11/13/2025 12:00:00 AM,AA,N819AW,2634,DCA,BOS,835,826.0,-9.0,0.0,25.0,5.0,1015,1004.0,-11.0,0.0,0.0,0.0,0.0,100.0,98.0,68.0,399.0,,,,,,T_ONTIME_REPORTING NOV 2025.csv,DCA-BOS,8,-2.0,0,0,0
2025,4,11,13,4,11/13/2025 12:00:00 AM,AA,N819AW,2973,PWM,DCA,543,535.0,-8.0,0.0,15.0,3.0,738,716.0,-22.0,0.0,0.0,0.0,0.0,115.0,101.0,83.0,482.0,,,,,,T_ONTIME_REPORTING NOV 2025.csv,PWM-DCA,5,-14.0,0,0,0
2025,4,11,13,4,11/13/2025 12:00:00 AM,AA,N822AW,2148,DCA,BOS,1722,1718.0,-4.0,0.0,13.0,9.0,1900,1844.0,-16.0,0.0,0.0,0.0,0.0,98.0,86.0,64.0,399.0,,,,,,T_ONTIME_REPORTING NOV 2025.csv,DCA-BOS,17,-12.0,0,0,0
2025,4,11,13,4,11/13/2025 12:00:00 AM,AA,N822AW,2335,TPA,DCA,644,650.0,6.0,6.0,11.0,4.0,859,857.0,-2.0,0.0,0.0,0.0,0.0,135.0,127.0,112.0,814.0,,,,,,T_ONTIME_REPORTING NOV 2025.csv,TPA-DCA,6,-8.0,0,0,0
2025,4,11,13,4,11/13/2025 12:00:00 AM,AA,N822AW,3197,DCA,PBI,1006,959.0,-7.0,0.0,23.0,5.0,1256,1226.0,-30.0,0.0,0.0,0.0,0.0,170.0,147.0,119.0,857.0,,,,,,T_ONTIME_REPORTING NOV 2025.csv,DCA-PBI,10,-23.0,0,0,0
2025,4,11,13,4,11/13/2025 12:00:00 AM,AA,N822AW,3197,PBI,DCA,1336,1402.0,26.0,26.0,21.0,3.0,1559,1626.0,27.0,27.0,1.0,0.0,0.0,143.0,144.0,120.0,857.0,26.0,0.0,1.0,0.0,0.0,T_ONTIME_REPORTING NOV 2025.csv,PBI-DCA,13,1.0,1,1,0
2025,4,11,13,4,11/13/2025 12:00:00 AM,AA,N834AW,1058,CLT,DCA,754,749.0,-5.0,0.0,39.0,4.0,914,923.0,9.0,9.0,0.0,0.0,0.0,80.0,94.0,51.0,331.0,,,,,,T_ONTIME_REPORTING NOV 2025.csv,CLT-DCA,7,14.0,1,0,0
2025,4,11,13,4,11/13/2025 12:00:00 AM,AA,N834AW,2352,BNA,DCA,2007,2023.0,16.0,16.0,12.0,3.0,2253,2257.0,4.0,4.0,0.0,0.0,0.0,106.0,94.0,79.0,562.0,,,,,,T_ONTIME_REPORTING NOV 2025.csv,BNA-DCA,20,-12.0,0,0,0
2025,4,11,13,4,11/13/2025 12:00:00 AM,AA,N834AW,2352,DCA,BNA,1755,1747.0,-8.0,0.0,15.0,7.0,1855,1842.0,-13.0,0.0,0.0,0.0,0.0,120.0,115.0,93.0,562.0,,,,,,T_ONTIME_REPORTING NOV 2025.csv,DCA-BNA,17,-5.0,0,0,0
2025,4,11,13,4,11/13/2025 12:00:00 AM,AA,N834AW,2510,DCA,RSW,1035,1027.0,-8.0,0.0,19.0,13.0,1323,1310.0,-13.0,0.0,0.0,0.0,0.0,168.0,163.0,131.0,892.0,,,,,,T_ONTIME_REPORTING NOV 2025.csv,DCA-RSW,10,-5.0,0,0,0
2025,4,11,13,4,11/13/2025 12:00:00 AM,AA,N834AW,2510,RSW,DCA,1403,1353.0,-10.0,0.0,42.0,3.0,1624,1639.0,15.0,15.0,1.0,0.0,0.0,141.0,166.0,121.0,892.0,0.0,0.0,15.0,0.0,0.0,T_ONTIME_REPORTING NOV 2025.csv,RSW-DCA,14,25.0,1,0,0
2025,4,11,13,4,11/13/2025 12:00:00 AM,AA,N836AW,2754,DCA,CLT,505,452.0,-13.0,0.0,12.0,10.0,635,607.0,-28.0,0.0,0.0,0.0,0.0,90.0,75.0,53.0,331.0,,,,,,T_ONTIME_REPORTING NOV 2025.csv,DCA-CLT,5,-15.0,0,0,0
2025,4,11,13,4,11/13/2025 12:00:00 AM,AA,N837AW,3243,BOS,DCA,1720,1835.0,75.0,75.0,12.0,8.0,1908,2004.0,56.0,56.0,1.0,0.0,0.0,108.0,89.0,69.0,399.0,17.0,0.0,0.0,0.0,39.0,T_ONTIME_REPORTING NOV 2025.csv,BOS-DCA,17,-19.0,0,1,0
2025,4,11,13,4,11/13/2025 12:00:00 AM,AA,N837AW,3243,DCA,BOS,1454,1529.0,35.0,35.0,41.0,7.0,1638,1732.0,54.0,54.0,1.0,0.0,0.0,104.0,123.0,75.0,399.0,0.0,0.0,19.0,0.0,35.0,T_ONTIME_REPORTING NOV 2025.csv,DCA-BOS,14,19.0,1,1,0
2025,4,11,13,4,11/13/2025 12:00:00 AM,AA,N837AW,736,DCA,JAX,1945,2041.0,56.0,56.0,15.0,6.0,2153,2237.0,44.0,44.0,1.0,0.0,0.0,128.0,116.0,95.0,634.0,0.0,0.0,0.0,0.0,44.0,T_ONTIME_REPORTING NOV 2025.csv,DCA-JAX,19,-12.0,0,1,0
2025,4,11,13,4,11/13/2025 12:00:00 AM,AA,N843NN,2344,DCA,MIA,500,456.0,-4.0,0.0,11.0,7.0,739,723.0,-16.0,0.0,0.0,0.0,0.0,159.0,147.0,129.0,919.0,,,,,,T_ONTIME_REPORTING NOV 2025.csv,DCA-MIA,5,-12.0,0,0,0
2025,4,11,13,4,11/13/2025 12:00:00 AM,AA,N850NN,2843,CLT,RIC,1639,1632.0,-7.0,0.0,26.0,6.0,1754,1746.0,-8.0,0.0,0.0,0.0,0.0,75.0,74.0,42.0,257.0,,,,,,T_ONTIME_REPORTING NOV 2025.csv,CLT-RIC,16,-1.0,0,0,0
2025,4,11,13,4,11/13/2025 12:00:00 AM,AA,N850NN,2843,RIC,CLT,1845,1835.0,-10.0,0.0,18.0,5.0,2014,1946.0,-28.0,0.0,0.0,0.0,0.0,89.0,71.0,48.0,257.0,,,,,,T_ONTIME_REPORTING NOV 2025.csv,RIC-CLT,18,-18.0,0,0,0
2025,4,11,13,4,11/13/2025 12:00:00 AM,AA,N850NN,3054,CLT,RIC,1156,1151.0,-5.0,0.0,17.0,6.0,1314,1257.0,-17.0,0.0,0.0,0.0,0.0,78.0,66.0,43.0,257.0,,,,,,T_ONTIME_REPORTING NOV 2025.csv,CLT-RIC,11,-12.0,0,0,0
2025,4,11,13,4,11/13/2025 12:00:00 AM,AA,N850NN,3054,RIC,CLT,1405,1358.0,-7.0,0.0,18.0,3.0,1532,1509.0,-23.0,0.0,0.0,0.0,0.0,87.0,71.0,50.0,257.0,,,,,,T_ONTIME_REPORTING NOV 2025.csv,RIC-CLT,14,-16.0,0,0,0
2025,4,11,13,4,11/13/2025 12:00:00 AM,AA,N863NN,1718,SAT,DCA,650,637.0,-13.0,0.0,16.0,4.0,1059,1049.0,-10.0,0.0,0.0,0.0,0.0,189.0,192.0,172.0,1380.0,,,,,,T_ONTIME_REPORTING NOV 2025.csv,SAT-DCA,6,3.0,1,0,0
2025,4,11,13,4,11/13/2025 12:00:00 AM,AA,N863NN,909,DCA,DFW,1158,1153.0,-5.0,0.0,15.0,9.0,1435,1405.0,-30.0,0.0,0.0,0.0,0.0,217.0,192.0,168.0,1192.0,,,,,,T_ONTIME_REPORTING NOV 2025.csv,DCA-DFW,11,-25.0,0,0,0
2025,4,11,13,4,11/13/2025 12:00:00 AM,AA,N865NN,2345,ORD,DCA,1315,1433.0,78.0,78.0,13.0,3.0,1614,1707.0,53.0,53.0,1.0,0.0,0.0,119.0,94.0,78.0,612.0,26.0,0.0,27.0,0.0,0.0,T_ONTIME_REPORTING NOV 2025.csv,ORD-DCA,13,-25.0,0,1,0
2025,4,11,13,4,11/13/2025 12:00:00 AM,AA,N865NN,336,DCA,DFW,1709,1820.0,71.0,71.0,12.0,12.0,1954,2035.0,41.0,41.0,1.0,0.0,0.0,225.0,195.0,171.0,1192.0,10.0,0.0,0.0,0.0,31.0,T_ONTIME_REPORTING NOV 2025.csv,DCA-DFW,17,-30.0,0,1,0
2025,4,11,13,4,11/13/2025 12:00:00 AM,AA,N868NN,2067,DFW,RIC,1430,1422.0,-8.0,0.0,11.0,6.0,1814,1755.0,-19.0,0.0,0.0,0.0,0.0,164.0,153.0,136.0,1158.0,,,,,,T_ONTIME_REPORTING NOV 2025.csv,DFW-RIC,14,-11.0,0,0,0
2025,4,11,13,4,11/13/2025 12:00:00 AM,AA,N868NN,2067,RIC,DFW,1905,1855.0,-10.0,0.0,19.0,14.0,2137,2124.0,-13.0,0.0,0.0,0.0,0.0,212.0,209.0,176.0,1158.0,,,,,,T_ONTIME_REPORTING NOV 2025.csv,RIC-DFW,19,-3.0,0,0,0
2025,4,11,13,4,11/13/2025 12:00:00 AM,AA,N871NN,1943,BOS,DCA,800,749.0,-11.0,0.0,17.0,3.0,951,929.0,-22.0,0.0,0.0,0.0,0.0,111.0,100.0,80.0,399.0,,,,,,T_ONTIME_REPORTING NOV 2025.csv,BOS-DCA,8,-11.0,0,0,0
2025,4,11,13,4,11/13/2025 12:00:00 AM,AA,N871NN,454,DCA,DFW,1046,1036.0,-10.0,0.0,13.0,11.0,1330,1251.0,-39.0,0.0,0.0,0.0,0.0,224.0,195.0,171.0,1192.0,,,,,,T_ONTIME_REPORTING NOV 2025.csv,DCA-DFW,10,-29.0,0,0,0
2025,4,11,13,4,11/13/2025 12:00:00 AM,AA,N875NN,1244,DFW,DCA,1001,958.0,-3.0,0.0,12.0,3.0,1350,1338.0,-12.0,0.0,0.0,0.0,0.0,169.0,160.0,145.0,1192.0,,,,,,T_ONTIME_REPORTING NOV 2025.csv,DFW-DCA,10,-9.0,0,0,0
2025,4,11,13,4,11/13/2025 12:00:00 AM,AA,N875NN,789,DCA,MIA,1459,1522.0,23.0,23.0,35.0,10.0,1750,1814.0,24.0,24.0,1.0,0.0,0.0,171.0,172.0,127.0,919.0,23.0,0.0,1.0,0.0,0.0,T_ONTIME_REPORTING NOV 2025.csv,DCA-MIA,14,1.0,1,1,0
2025,4,11,13,4,11/13/2025 12:00:00 AM,AA,N878NN,2194,DFW,ORF,1850,1943.0,53.0,53.0,18.0,5.0,2243,2325.0,42.0,42.0,1.0,0.0,0.0,173.0,162.0,139.0,1212.0,12.0,0.0,0.0,0.0,30.0,T_ONTIME_REPORTING NOV 2025.csv,DFW-ORF,18,-11.0,0,1,0
2025,4,11,13,4,11/13/2025 12:00:00 AM,AA,N881NN,1291,DFW,IAD,1845,1936.0,51.0,51.0,16.0,5.0,2232,2318.0,46.0,46.0,1.0,0.0,0.0,167.0,162.0,141.0,1172.0,33.0,0.0,0.0,0.0,13.0,T_ONTIME_REPORTING NOV 2025.csv,DFW-IAD,18,-5.0,0,1,0
2025,4,11,13,4,11/13/2025 12:00:00 AM,AA,N881NN,2975,DCA,DFW,1452,1505.0,13.0,13.0,49.0,19.0,1748,1804.0,16.0,16.0,1.0,0.0,0.0,236.0,239.0,171.0,1192.0,13.0,0.0,3.0,0.0,0.0,T_ONTIME_REPORTING NOV 2025.csv,DCA-DFW,14,3.0,1,1,0
2025,4,11,13,4,11/13/2025 12:00:00 AM,AA,N881NN,3334,DCA,MCO,819,821.0,2.0,2.0,19.0,11.0,1047,1036.0,-11.0,0.0,0.0,0.0,0.0,148.0,135.0,105.0,759.0,,,,,,T_ONTIME_REPORTING NOV 2025.csv,DCA-MCO,8,-13.0,0,0,0
2025,4,11,13,4,11/13/2025 12:00:00 AM,AA,N881NN,3334,MCO,DCA,1137,1126.0,-11.0,0.0,17.0,3.0,1348,1329.0,-19.0,0.0,0.0,0.0,0.0,131.0,123.0,103.0,759.0,,,,,,T_ONTIME_REPORTING NOV 2025.csv,MCO-DCA,11,-8.0,0,0,0
2025,4,11,13,4,11/13/2025 12:00:00 AM,AA,N882NN,1630,MCO,DCA,2118,2109.0,-9.0,0.0,30.0,5.0,2327,2331.0,4.0,4.0,0.0,0.0,0.0,129.0,142.0,107.0,759.0,,,,,,T_ONTIME_REPORTING NOV 2025.csv,MCO-DCA,21,13.0,1,0,0
2025,4,11,13,4,11/13/2025 12:00:00 AM,AA,N884NN,1783,RIC,MIA,644,642.0,-2.0,0.0,18.0,12.0,914,905.0,-9.0,0.0,0.0,0.0,0.0,150.0,143.0,113.0,826.0,,,,,,T_ONTIME_REPORTING NOV 2025.csv,RIC-MIA,6,-7.0,0,0,0
2025,4,11,13,4,11/13/2025 12:00:00 AM,AA,N891NN,2617,IAD,DFW,604,605.0,1.0,1.0,15.0,11.0,842,817.0,-25.0,0.0,0.0,0.0,0.0,218.0,192.0,166.0,1172.0,,,,,,T_ONTIME_REPORTING NOV 2025.csv,IAD-DFW,6,-26.0,0,0,0
2025,4,11,13,4,11/13/2025 12:00:00 AM,AA,N894NN,2821,DCA,MCO,1144,1134.0,-10.0,0.0,17.0,11.0,1413,1347.0,-26.0,0.0,0.0,0.0,0.0,149.0,133.0,105.0,759.0,,,,,,T_ONTIME_REPORTING NOV 2025.csv,DCA-MCO,11,-16.0,0,0,0
2025,4,11,13,4,11/13/2025 12:00:00 AM,AA,N894NN,847,MIA,DCA,815,810.0,-5.0,0.0,10.0,4.0,1047,1028.0,-19.0,0.0,0.0,0.0,0.0,152.0,138.0,124.0,919.0,,,,,,T_ONTIME_REPORTING NOV 2025.csv,MIA-DCA,8,-14.0,0,0,0
2025,4,11,13,4,11/13/2025 12:00:00 AM,AA,N896NN,2414,DFW,IAD,1219,1211.0,-8.0,0.0,13.0,8.0,1611,1555.0,-16.0,0.0,0.0,0.0,0.0,172.0,164.0,143.0,1172.0,,,,,,T_ONTIME_REPORTING NOV 2025.csv,DFW-IAD,12,-8.0,0,0,0
2025,4,11,13,4,11/13/2025 12:00:00 AM,AA,N896NN,2414,IAD,DFW,1703,1651.0,-12.0,0.0,15.0,26.0,1939,1916.0,-23.0,0.0,0.0,0.0,0.0,216.0,205.0,164.0,1172.0,,,,,,T_ONTIME_REPORTING NOV 2025.csv,IAD-DFW,17,-11.0,0,0,0
2025,4,11,13,4,11/13/2025 12:00:00 AM,AA,N902NN,1914,DFW,ORF,1427,1641.0,134.0,134.0,19.0,6.0,1816,2031.0,135.0,135.0,1.0,0.0,0.0,169.0,170.0,145.0,1212.0,134.0,0.0,1.0,0.0,0.0,T_ONTIME_REPORTING NOV 2025.csv,DFW-ORF,14,1.0,1,1,0
2025,4,11,13,4,11/13/2025 12:00:00 AM,AA,N902NN,1914,ORF,DFW,1906,2123.0,137.0,137.0,9.0,5.0,2149,2331.0,102.0,102.0,1.0,0.0,0.0,223.0,188.0,174.0,1212.0,1.0,0.0,0.0,0.0,101.0,T_ONTIME_REPORTING NOV 2025.csv,ORF-DFW,19,-35.0,0,1,0
2025,4,11,13,4,11/13/2025 12:00:00 AM,AA,N903AA,2204,RIC,DFW,618,618.0,0.0,0.0,13.0,32.0,859,900.0,1.0,1.0,0.0,0.0,0.0,221.0,222.0,177.0,1158.0,,,,,,T_ONTIME_REPORTING NOV 2025.csv,RIC-DFW,6,1.0,1,0,0
2025,4,11,13,4,11/13/2025 12:00:00 AM,AA,N904AN,848,DCA,DFW,840,835.0,-5.0,0.0,27.0,13.0,1125,1102.0,-23.0,0.0,0.0,0.0,0.0,225.0,207.0,167.0,1192.0,,,,,,T_ONTIME_REPORTING NOV 2025.csv,DCA-DFW,8,-18.0,0,0,0
2025,4,11,13,4,11/13/2025 12:00:00 AM,AA,N907AA,634,DCA,DFW,630,620.0,-10.0,0.0,15.0,14.0,913,843.0,-30.0,0.0,0.0,0.0,0.0,223.0,203.0,174.0,1192.0,,,,,,T_ONTIME_REPORTING NOV 2025.csv,DCA-DFW,6,-20.0,0,0,0
2025,4,11,13,4,11/13/2025 12:00:00 AM,AA,N912NN,2319,CLT,ORF,1115,1118.0,3.0,3.0,21.0,5.0,1228,1230.0,2.0,2.0,0.0,0.0,0.0,73.0,72.0,46.0,290.0,,,,,,T_ONTIME_REPORTING NOV 2025.csv,CLT-ORF,11,-1.0,0,0,0
2025,4,11,13,4,11/13/2025 12:00:00 AM,AA,N912NN,2319,ORF,CLT,1318,1309.0,-9.0,0.0,15.0,6.0,1450,1423.0,-27.0,0.0,0.0,0.0,0.0,92.0,74.0,53.0,290.0,,,,,,T_ONTIME_REPORTING NOV 2025.csv,ORF-CLT,13,-18.0,0,0,0
2025,4,11,13,4,11/13/2025 12:00:00 AM,AA,N915NN,1252,DCA,MIA,1145,1219.0,34.0,34.0,18.0,5.0,1427,1449.0,22.0,22.0,1.0,0.0,0.0,162.0,150.0,127.0,919.0,0.0,0.0,0.0,0.0,22.0,T_ONTIME_REPORTING NOV 2025.csv,DCA-MIA,11,-12.0,0,1,0
2025,4,11,13,4,11/13/2025 12:00:00 AM,AA,N915NN,869,DFW,DCA,700,738.0,38.0,38.0,11.0,4.0,1050,1125.0,35.0,35.0,1.0,0.0,0.0,170.0,167.0,152.0,1192.0,35.0,0.0,0.0,0.0,0.0,T_ONTIME_REPORTING NOV 2025.csv,DFW-DCA,7,-3.0,0,1,0
2025,4,11,13,4,11/13/2025 12:00:00 AM,AA,N917NN,2795,MIA,RIC,2127,2130.0,3.0,3.0,13.0,7.0,2349,2348.0,-1.0,0.0,0.0,0.0,0.0,142.0,138.0,118.0,826.0,,,,,,T_ONTIME_REPORTING NOV 2025.csv,MIA-RIC,21,-4.0,0,0,0
2025,4,11,13,4,11/13/2025 12:00:00 AM,AA,N918NN,3187,CLT,ORF,1348,1345.0,-3.0,0.0,18.0,4.0,1502,1456.0,-6.0,0.0,0.0,0.0,0.0,74.0,71.0,49.0,290.0,,,,,,T_ONTIME_REPORTING NOV 2025.csv,CLT-ORF,13,-3.0,0,0,0
2025,4,11,13,4,11/13/2025 12:00:00 AM,AA,N918NN,3187,ORF,CLT,1552,1547.0,-5.0,0.0,17.0,13.0,1724,1714.0,-10.0,0.0,0.0,0.0,0.0,92.0,87.0,57.0,290.0,,,,,,T_ONTIME_REPORTING NOV 2025.csv,ORF-CLT,15,-5.0,0,0,0
2025,4,11,13,4,11/13/2025 12:00:00 AM,AA,N924AN,1946,CLT,RIC,2100,2056.0,-4.0,0.0,25.0,5.0,2218,2206.0,-12.0,0.0,0.0,0.0,0.0,78.0,70.0,40.0,257.0,,,,,,T_ONTIME_REPORTING NOV 2025.csv,CLT-RIC,21,-8.0,0,0,0
2025,4,11,13,4,11/13/2025 12:00:00 AM,AA,N924AN,2165,MCO,DCA,642,633.0,-9.0,0.0,17.0,18.0,855,853.0,-2.0,0.0,0.0,0.0,0.0,133.0,140.0,105.0,759.0,,,,,,T_ONTIME_REPORTING NOV 2025.csv,MCO-DCA,6,7.0,1,0,0
2025,4,11,13,4,11/13/2025 12:00:00 AM,AA,N924AN,2524,DCA,TPA,1020,1010.0,-10.0,0.0,21.0,4.0,1302,1231.0,-31.0,0.0,0.0,0.0,0.0,162.0,141.0,116.0,814.0,,,,,,T_ONTIME_REPORTING NOV 2025.csv,DCA-TPA,10,-21.0,0,0,0
2025,4,11,13,4,11/13/2025 12:00:00 AM,AA,N924NN,927,MIA,DCA,1750,1743.0,-7.0,0.0,31.0,4.0,2021,2026.0,5.0,5.0,0.0,0.0,0.0,151.0,163.0,128.0,919.0,,,,,,T_ONTIME_REPORTING NOV 2025.csv,MIA-DCA,17,12.0,1,0,0
2025,4,11,13,4,11/13/2025 12:00:00 AM,AA,N925NN,2135,DFW,DCA,533,524.0,-9.0,0.0,10.0,4.0,919,906.0,-13.0,0.0,0.0,0.0,0.0,166.0,162.0,148.0,1192.0,,,,,,T_ONTIME_REPORTING NOV 2025.csv,DFW-DCA,5,-4.0,0,0,0
2025,4,11,13,4,11/13/2025 12:00:00 AM,AA,N925NN,2509,DCA,CLT,1015,1004.0,-11.0,0.0,19.0,12.0,1158,1133.0,-25.0,0.0,0.0,0.0,0.0,103.0,89.0,58.0,331.0,,,,,,T_ONTIME_REPORTING NOV 2025.csv,DCA-CLT,10,-14.0,0,0,0
2025,4,11,13,4,11/13/2025 12:00:00 AM,AA,N926NN,819,DFW,DCA,1605,1945.0,220.0,220.0,10.0,4.0,1950,2334.0,224.0,224.0,1.0,0.0,0.0,165.0,169.0,155.0,1192.0,220.0,0.0,4.0,0.0,0.0,T_ONTIME_REPORTING NOV 2025.csv,DFW-DCA,16,4.0,1,1,0
2025,4,11,13,4,11/13/2025 12:00:00 AM,AA,N928AN,1086,CLT,ORF,2255,2246.0,-9.0,0.0,31.0,5.0,20,9.0,-11.0,0.0,0.0,0.0,0.0,85.0,83.0,47.0,290.0,,,,,,T_ONTIME_REPORTING NOV 2025.csv,CLT-ORF,22,-2.0,0,0,0
2025,4,11,13,4,11/13/2025 12:00:00 AM,AA,N928AN,3108,DCA,CLT,1344,1335.0,-9.0,0.0,22.0,7.0,1518,1501.0,-17.0,0.0,0.0,0.0,0.0,94.0,86.0,57.0,331.0,,,,,,T_ONTIME_REPORTING NOV 2025.csv,DCA-CLT,13,-8.0,0,0,0
2025,4,11,13,4,11/13/2025 12:00:00 AM,AA,N928AN,890,MIA,DCA,1001,954.0,-7.0,0.0,20.0,5.0,1242,1224.0,-18.0,0.0,0.0,0.0,0.0,161.0,150.0,125.0,919.0,,,,,,T_ONTIME_REPORTING NOV 2025.csv,MIA-DCA,10,-11.0,0,0,0
2025,4,11,13,4,11/13/2025 12:00:00 AM,AA,N929NN,1788,RIC,CLT,630,625.0,-5.0,0.0,27.0,8.0,752,753.0,1.0,1.0,0.0,0.0,0.0,82.0,88.0,53.0,257.0,,,,,,T_ONTIME_REPORTING NOV 2025.csv,RIC-CLT,6,6.0,1,0,0
2025,4,11,13,4,11/13/2025 12:00:00 AM,AA,N936NN,1254,DCA,MIA,1715,1733.0,18.0,18.0,17.0,12.0,2010,2014.0,4.0,4.0,0.0,0.0,0.0,175.0,161.0,132.0,919.0,,,,,,T_ONTIME_REPORTING NOV 2025.csv,DCA-MIA,17,-14.0,0,0,0
2025,4,11,13,4,11/13/2025 12:00:00 AM,AA,N936NN,3203,TPA,DCA,1402,1417.0,15.0,15.0,35.0,3.0,1615,1644.0,29.0,29.0,1.0,0.0,0.0,133.0,147.0,109.0,814.0,0.0,0.0,14.0,0.0,15.0,T_ONTIME_REPORTING NOV 2025.csv,TPA-DCA,14,14.0,1,1,0
2025,4,11,13,4,11/13/2025 12:00:00 AM,AA,N940NN,472,DFW,DCA,1713,1711.0,-2.0,0.0,19.0,10.0,2059,2105.0,6.0,6.0,0.0,0.0,0.0,166.0,174.0,145.0,1192.0,,,,,,T_ONTIME_REPORTING NOV 2025.csv,DFW-DCA,17,8.0,1,0,0
2025,4,11,13,4,11/13/2025 12:00:00 AM,AA,N941NN,1978,DCA,DFW,745,737.0,-8.0,0.0,21.0,25.0,1024,1013.0,-11.0,0.0,0.0,0.0,0.0,219.0,216.0,170.0,1192.0,,,,,,T_ONTIME_REPORTING NOV 2025.csv,DCA-DFW,7,-3.0,0,0,0
